-0.035383,-0.0359606,-0.0348053,-0.0358162,-0.0339388,-0.0361051,-0.0362495,-0.0359606,-0.0362495,-0.0346609,-0.0361051,-0.0395711,-0.0348053,-0.0365383,-0.0342276,-0.035383,-0.0352385,-0.0339388,-0.0330722,-0.034372,-0.0361051,-0.0362495,-0.0359606,-0.0362495,-0.0359606,-0.0362495,-0.0346609,-0.0361051,-0.0348053,-0.0358162,-0.0339388,-0.0361051,-0.035383,-0.0359606,-0.0348053,-0.0358162,-0.0339388,-0.0361051,-0.0362495,-0.0359606,-0.0362495,-0.0346609,-0.0361051,-0.0395711,-0.0348053,-0.0365383,-0.0342276,-0.035383,-0.0346609,-0.0361051,-0.0395711,-0.0348053,-0.0365383,-0.0342276,-0.035383,-0.0352385,-0.0339388,-0.0330722,-0.034372,-0.0361051,-0.0362495,-0.0359606,-0.0342276,-0.035383,-0.0352385,-0.0339388,-0.0330722,-0.034372,-0.0361051,-0.0362495,-0.0359606,-0.0362495,-0.0359606,-0.0362495,-0.0339388,-0.0361051,-0.0362495,-0.0359606,-0.0362495,-0.0346609,-0.0361051,-0.0395711,-0.0359606,-0.0348053,-0.0358162,-0.0339388,-0.0361051,-0.0362495,-0.035383,-0.0359606,-0.0348053,-0.0358162,-0.0339388,-0.0361051,-0.0362495,-0.0359606,-0.0362495,-0.0346609,-0.0361051,-0.0395711
-0.0348053,-0.0355274,-0.0346609,-0.0355274,-0.034372,-0.0355274,-0.0366827,-0.0359606,-0.0355274,-0.0346609,-0.0359606,-0.0402932,-0.0345164,-0.0359606,-0.0332167,-0.0350941,-0.0345164,-0.0346609,-0.032639,-0.0342276,-0.0355274,-0.0366827,-0.0359606,-0.0355274,-0.0359606,-0.0355274,-0.0346609,-0.0359606,-0.0346609,-0.0355274,-0.034372,-0.0355274,-0.0348053,-0.0355274,-0.0346609,-0.0355274,-0.034372,-0.0355274,-0.0366827,-0.0359606,-0.0355274,-0.0346609,-0.0359606,-0.0402932,-0.0345164,-0.0359606,-0.0332167,-0.0350941,-0.0346609,-0.0359606,-0.0402932,-0.0345164,-0.0359606,-0.0332167,-0.0350941,-0.0345164,-0.0346609,-0.032639,-0.0342276,-0.0355274,-0.0366827,-0.0359606,-0.0332167,-0.0350941,-0.0345164,-0.0346609,-0.032639,-0.0342276,-0.0355274,-0.0366827,-0.0359606,-0.0355274,-0.0359606,-0.0355274,-0.034372,-0.0355274,-0.0366827,-0.0359606,-0.0355274,-0.0346609,-0.0359606,-0.0402932,-0.0355274,-0.0346609,-0.0355274,-0.034372,-0.0355274,-0.0366827,-0.0348053,-0.0355274,-0.0346609,-0.0355274,-0.034372,-0.0355274,-0.0366827,-0.0359606,-0.0355274,-0.0346609,-0.0359606,-0.0402932
-0.0337943,-0.0340832,-0.0340832,-0.0349497,-0.0327834,-0.034372,-0.0349497,-0.0345164,-0.0346609,-0.0340832,-0.0349497,-0.0395711,-0.0339388,-0.0355274,-0.0322057,-0.0348053,-0.034372,-0.0340832,-0.0320613,-0.0333611,-0.034372,-0.0349497,-0.0345164,-0.0346609,-0.0345164,-0.0346609,-0.0340832,-0.0349497,-0.0340832,-0.0349497,-0.0327834,-0.034372,-0.0337943,-0.0340832,-0.0340832,-0.0349497,-0.0327834,-0.034372,-0.0349497,-0.0345164,-0.0346609,-0.0340832,-0.0349497,-0.0395711,-0.0339388,-0.0355274,-0.0322057,-0.0348053,-0.0340832,-0.0349497,-0.0395711,-0.0339388,-0.0355274,-0.0322057,-0.0348053,-0.034372,-0.0340832,-0.0320613,-0.0333611,-0.034372,-0.0349497,-0.0345164,-0.0322057,-0.0348053,-0.034372,-0.0340832,-0.0320613,-0.0333611,-0.034372,-0.0349497,-0.0345164,-0.0346609,-0.0345164,-0.0346609,-0.0327834,-0.034372,-0.0349497,-0.0345164,-0.0346609,-0.0340832,-0.0349497,-0.0395711,-0.0340832,-0.0340832,-0.0349497,-0.0327834,-0.034372,-0.0349497,-0.0337943,-0.0340832,-0.0340832,-0.0349497,-0.0327834,-0.034372,-0.0349497,-0.0345164,-0.0346609,-0.0340832,-0.0349497,-0.0395711
-0.0327834,-0.0323501,-0.0332167,-0.0340832,-0.0307615,-0.0333611,-0.0342276,-0.0337943,-0.0337943,-0.0335055,-0.0330722,-0.0379825,-0.0319169,-0.034372,-0.0314836,-0.0337943,-0.0329278,-0.032639,-0.0309059,-0.032639,-0.0333611,-0.0342276,-0.0337943,-0.0337943,-0.0337943,-0.0337943,-0.0335055,-0.0330722,-0.0332167,-0.0340832,-0.0307615,-0.0333611,-0.0327834,-0.0323501,-0.0332167,-0.0340832,-0.0307615,-0.0333611,-0.0342276,-0.0337943,-0.0337943,-0.0335055,-0.0330722,-0.0379825,-0.0319169,-0.034372,-0.0314836,-0.0337943,-0.0335055,-0.0330722,-0.0379825,-0.0319169,-0.034372,-0.0314836,-0.0337943,-0.0329278,-0.032639,-0.0309059,-0.032639,-0.0333611,-0.0342276,-0.0337943,-0.0314836,-0.0337943,-0.0329278,-0.032639,-0.0309059,-0.032639,-0.0333611,-0.0342276,-0.0337943,-0.0337943,-0.0337943,-0.0337943,-0.0307615,-0.0333611,-0.0342276,-0.0337943,-0.0337943,-0.0335055,-0.0330722,-0.0379825,-0.0323501,-0.0332167,-0.0340832,-0.0307615,-0.0333611,-0.0342276,-0.0327834,-0.0323501,-0.0332167,-0.0340832,-0.0307615,-0.0333611,-0.0342276,-0.0337943,-0.0337943,-0.0335055,-0.0330722,-0.0379825
-0.0309059,-0.0307615,-0.0313392,-0.0324946,-0.0290285,-0.0317725,-0.0333611,-0.0323501,-0.0320613,-0.0319169,-0.0309059,-0.0375493,-0.029895,-0.0319169,-0.0296061,-0.0319169,-0.0309059,-0.0311948,-0.028884,-0.0313392,-0.0317725,-0.0333611,-0.0323501,-0.0320613,-0.0323501,-0.0320613,-0.0319169,-0.0309059,-0.0313392,-0.0324946,-0.0290285,-0.0317725,-0.0309059,-0.0307615,-0.0313392,-0.0324946,-0.0290285,-0.0317725,-0.0333611,-0.0323501,-0.0320613,-0.0319169,-0.0309059,-0.0375493,-0.029895,-0.0319169,-0.0296061,-0.0319169,-0.0319169,-0.0309059,-0.0375493,-0.029895,-0.0319169,-0.0296061,-0.0319169,-0.0309059,-0.0311948,-0.028884,-0.0313392,-0.0317725,-0.0333611,-0.0323501,-0.0296061,-0.0319169,-0.0309059,-0.0311948,-0.028884,-0.0313392,-0.0317725,-0.0333611,-0.0323501,-0.0320613,-0.0323501,-0.0320613,-0.0290285,-0.0317725,-0.0333611,-0.0323501,-0.0320613,-0.0319169,-0.0309059,-0.0375493,-0.0307615,-0.0313392,-0.0324946,-0.0290285,-0.0317725,-0.0333611,-0.0309059,-0.0307615,-0.0313392,-0.0324946,-0.0290285,-0.0317725,-0.0333611,-0.0323501,-0.0320613,-0.0319169,-0.0309059,-0.0375493
-0.0291729,-0.0284508,-0.0296061,-0.0301838,-0.0277287,-0.0293173,-0.0314836,-0.0306171,-0.0294617,-0.0303282,-0.0284508,-0.035383,-0.0272954,-0.0294617,-0.0272954,-0.0301838,-0.028884,-0.0293173,-0.0270066,-0.0293173,-0.0293173,-0.0314836,-0.0306171,-0.0294617,-0.0306171,-0.0294617,-0.0303282,-0.0284508,-0.0296061,-0.0301838,-0.0277287,-0.0293173,-0.0291729,-0.0284508,-0.0296061,-0.0301838,-0.0277287,-0.0293173,-0.0314836,-0.0306171,-0.0294617,-0.0303282,-0.0284508,-0.035383,-0.0272954,-0.0294617,-0.0272954,-0.0301838,-0.0303282,-0.0284508,-0.035383,-0.0272954,-0.0294617,-0.0272954,-0.0301838,-0.028884,-0.0293173,-0.0270066,-0.0293173,-0.0293173,-0.0314836,-0.0306171,-0.0272954,-0.0301838,-0.028884,-0.0293173,-0.0270066,-0.0293173,-0.0293173,-0.0314836,-0.0306171,-0.0294617,-0.0306171,-0.0294617,-0.0277287,-0.0293173,-0.0314836,-0.0306171,-0.0294617,-0.0303282,-0.0284508,-0.035383,-0.0284508,-0.0296061,-0.0301838,-0.0277287,-0.0293173,-0.0314836,-0.0291729,-0.0284508,-0.0296061,-0.0301838,-0.0277287,-0.0293173,-0.0314836,-0.0306171,-0.0294617,-0.0303282,-0.0284508,-0.035383
-0.0267177,-0.0261401,-0.0275843,-0.0270066,-0.0249847,-0.0268622,-0.0290285,-0.0275843,-0.0267177,-0.0278731,-0.0268622,-0.0322057,-0.0249847,-0.0275843,-0.0251291,-0.0275843,-0.0259956,-0.0274398,-0.0249847,-0.0262845,-0.0268622,-0.0290285,-0.0275843,-0.0267177,-0.0275843,-0.0267177,-0.0278731,-0.0268622,-0.0275843,-0.0270066,-0.0249847,-0.0268622,-0.0267177,-0.0261401,-0.0275843,-0.0270066,-0.0249847,-0.0268622,-0.0290285,-0.0275843,-0.0267177,-0.0278731,-0.0268622,-0.0322057,-0.0249847,-0.0275843,-0.0251291,-0.0275843,-0.0278731,-0.0268622,-0.0322057,-0.0249847,-0.0275843,-0.0251291,-0.0275843,-0.0259956,-0.0274398,-0.0249847,-0.0262845,-0.0268622,-0.0290285,-0.0275843,-0.0251291,-0.0275843,-0.0259956,-0.0274398,-0.0249847,-0.0262845,-0.0268622,-0.0290285,-0.0275843,-0.0267177,-0.0275843,-0.0267177,-0.0249847,-0.0268622,-0.0290285,-0.0275843,-0.0267177,-0.0278731,-0.0268622,-0.0322057,-0.0261401,-0.0275843,-0.0270066,-0.0249847,-0.0268622,-0.0290285,-0.0267177,-0.0261401,-0.0275843,-0.0270066,-0.0249847,-0.0268622,-0.0290285,-0.0275843,-0.0267177,-0.0278731,-0.0268622,-0.0322057
-0.0241182,-0.0233961,-0.0259956,-0.024407,-0.0231072,-0.0246959,-0.0262845,-0.0249847,-0.0233961,-0.0259956,-0.0248403,-0.0297506,-0.0222407,-0.0257068,-0.0223851,-0.025418,-0.0233961,-0.0249847,-0.0228184,-0.0235405,-0.0246959,-0.0262845,-0.0249847,-0.0233961,-0.0249847,-0.0233961,-0.0259956,-0.0248403,-0.0259956,-0.024407,-0.0231072,-0.0246959,-0.0241182,-0.0233961,-0.0259956,-0.024407,-0.0231072,-0.0246959,-0.0262845,-0.0249847,-0.0233961,-0.0259956,-0.0248403,-0.0297506,-0.0222407,-0.0257068,-0.0223851,-0.025418,-0.0259956,-0.0248403,-0.0297506,-0.0222407,-0.0257068,-0.0223851,-0.025418,-0.0233961,-0.0249847,-0.0228184,-0.0235405,-0.0246959,-0.0262845,-0.0249847,-0.0223851,-0.025418,-0.0233961,-0.0249847,-0.0228184,-0.0235405,-0.0246959,-0.0262845,-0.0249847,-0.0233961,-0.0249847,-0.0233961,-0.0231072,-0.0246959,-0.0262845,-0.0249847,-0.0233961,-0.0259956,-0.0248403,-0.0297506,-0.0233961,-0.0259956,-0.024407,-0.0231072,-0.0246959,-0.0262845,-0.0241182,-0.0233961,-0.0259956,-0.024407,-0.0231072,-0.0246959,-0.0262845,-0.0249847,-0.0233961,-0.0259956,-0.0248403,-0.0297506
-0.0209409,-0.0210854,-0.0233961,-0.0218075,-0.0202188,-0.021663,-0.0225296,-0.0228184,-0.0203633,-0.0233961,-0.0225296,-0.0268622,-0.0196412,-0.022674,-0.0190635,-0.0223851,-0.0197856,-0.0225296,-0.0197856,-0.0205077,-0.021663,-0.0225296,-0.0228184,-0.0203633,-0.0228184,-0.0203633,-0.0233961,-0.0225296,-0.0233961,-0.0218075,-0.0202188,-0.021663,-0.0209409,-0.0210854,-0.0233961,-0.0218075,-0.0202188,-0.021663,-0.0225296,-0.0228184,-0.0203633,-0.0233961,-0.0225296,-0.0268622,-0.0196412,-0.022674,-0.0190635,-0.0223851,-0.0233961,-0.0225296,-0.0268622,-0.0196412,-0.022674,-0.0190635,-0.0223851,-0.0197856,-0.0225296,-0.0197856,-0.0205077,-0.021663,-0.0225296,-0.0228184,-0.0190635,-0.0223851,-0.0197856,-0.0225296,-0.0197856,-0.0205077,-0.021663,-0.0225296,-0.0228184,-0.0203633,-0.0228184,-0.0203633,-0.0202188,-0.021663,-0.0225296,-0.0228184,-0.0203633,-0.0233961,-0.0225296,-0.0268622,-0.0210854,-0.0233961,-0.0218075,-0.0202188,-0.021663,-0.0225296,-0.0209409,-0.0210854,-0.0233961,-0.0218075,-0.0202188,-0.021663,-0.0225296,-0.0228184,-0.0203633,-0.0233961,-0.0225296,-0.0268622
-0.0174748,-0.0174748,-0.0197856,-0.0187746,-0.0166083,-0.0183414,-0.0196412,-0.0202188,-0.0174748,-0.0203633,-0.0202188,-0.0233961,-0.0164639,-0.0192079,-0.0161751,-0.0190635,-0.0173304,-0.0203633,-0.0170416,-0.0167527,-0.0183414,-0.0196412,-0.0202188,-0.0174748,-0.0202188,-0.0174748,-0.0203633,-0.0202188,-0.0197856,-0.0187746,-0.0166083,-0.0183414,-0.0174748,-0.0174748,-0.0197856,-0.0187746,-0.0166083,-0.0183414,-0.0196412,-0.0202188,-0.0174748,-0.0203633,-0.0202188,-0.0233961,-0.0164639,-0.0192079,-0.0161751,-0.0190635,-0.0203633,-0.0202188,-0.0233961,-0.0164639,-0.0192079,-0.0161751,-0.0190635,-0.0173304,-0.0203633,-0.0170416,-0.0167527,-0.0183414,-0.0196412,-0.0202188,-0.0161751,-0.0190635,-0.0173304,-0.0203633,-0.0170416,-0.0167527,-0.0183414,-0.0196412,-0.0202188,-0.0174748,-0.0202188,-0.0174748,-0.0166083,-0.0183414,-0.0196412,-0.0202188,-0.0174748,-0.0203633,-0.0202188,-0.0233961,-0.0174748,-0.0197856,-0.0187746,-0.0166083,-0.0183414,-0.0196412,-0.0174748,-0.0174748,-0.0197856,-0.0187746,-0.0166083,-0.0183414,-0.0196412,-0.0202188,-0.0174748,-0.0203633,-0.0202188,-0.0233961
