-0.00115109,0.00204639,-0.00690656,-0.00997614,-0.00409277,-0.0320613,-0.0323501,-0.0314836,-0.0297506,-0.0329278,-0.0339388,-0.0329278,-0.0306171,-0.0322057,-0.0324946,-0.035383,-0.0346609,-0.0342276,-0.0348053,-0.0313392,-0.0306171,-0.0327834,-0.038849,-0.0317725,-0.0369716,-0.0322057,-0.0336499,-0.0340832,-0.0329278,-0.028884,-0.0376937,-0.0319169,-0.0359606,-0.0372604,-0.0379825,-0.0358162,-0.0375493,-0.0573348,-0.0368272,-0.0564683,-0.0395711,-0.0492473,-0.0376937,-0.0502582,-0.0369716,-0.00690656,-0.00997614,-0.00409277,-0.0320613,-0.0323501,-0.0314836,-0.0297506,-0.0329278,-0.0339388,-0.0329278,-0.00115109,0.00204639,-0.00690656,-0.00997614,-0.00409277,-0.0320613,-0.0323501,-0.0314836,-0.0297506,-0.0320613,-0.0323501,-0.0314836,-0.0297506,-0.0329278,-0.0339388,-0.0329278,-0.0306171,-0.0322057,-0.0324946,-0.035383,-0.0346609,-0.0342276,-0.0348053,0.00204639,-0.00690656,-0.00997614,-0.00409277,-0.0320613,-0.0323501,-0.00690656,-0.00997614,-0.00409277,-0.0320613,-0.0323501,-0.0314836,-0.0297506,-0.0329278,-0.0339388,-0.0342276,-0.0348053,-0.0313392,-0.0306171,-0.0327834,-0.038849,-0.0317725
-0.000639496,0.00255798,-0.00652286,-0.010104,-0.00396487,-0.0333611,-0.0337943,-0.0330722,-0.0311948,-0.0336499,-0.0352385,-0.0340832,-0.0320613,-0.0333611,-0.0336499,-0.0369716,-0.0365383,-0.0355274,-0.0359606,-0.0319169,-0.0323501,-0.0342276,-0.0402932,-0.0336499,-0.0375493,-0.0333611,-0.0352385,-0.0358162,-0.0336499,-0.0324946,-0.0387046,-0.0323501,-0.037116,-0.0384158,-0.0395711,-0.0362495,-0.0382714,-0.0573348,-0.0384158,-0.0560351,-0.0407265,-0.0489585,-0.0391379,-0.0496806,-0.0382714,-0.00652286,-0.010104,-0.00396487,-0.0333611,-0.0337943,-0.0330722,-0.0311948,-0.0336499,-0.0352385,-0.0340832,-0.000639496,0.00255798,-0.00652286,-0.010104,-0.00396487,-0.0333611,-0.0337943,-0.0330722,-0.0311948,-0.0333611,-0.0337943,-0.0330722,-0.0311948,-0.0336499,-0.0352385,-0.0340832,-0.0320613,-0.0333611,-0.0336499,-0.0369716,-0.0365383,-0.0355274,-0.0359606,0.00255798,-0.00652286,-0.010104,-0.00396487,-0.0333611,-0.0337943,-0.00652286,-0.010104,-0.00396487,-0.0333611,-0.0337943,-0.0330722,-0.0311948,-0.0336499,-0.0352385,-0.0355274,-0.0359606,-0.0319169,-0.0323501,-0.0342276,-0.0402932,-0.0336499
-0.000895294,0.00230219,-0.00716235,-0.00959244,-0.00447647,-0.0345164,-0.0346609,-0.0333611,-0.0320613,-0.0342276,-0.0356718,-0.0346609,-0.0340832,-0.0340832,-0.0350941,-0.0378381,-0.0376937,-0.0365383,-0.0374048,-0.0323501,-0.0329278,-0.0350941,-0.0411598,-0.0349497,-0.0379825,-0.0342276,-0.0356718,-0.0374048,-0.0342276,-0.0346609,-0.0392823,-0.0329278,-0.0382714,-0.0397156,-0.0404377,-0.0376937,-0.038849,-0.0567572,-0.038849,-0.0556018,-0.0421707,-0.0475143,-0.0407265,-0.0489585,-0.03986,-0.00716235,-0.00959244,-0.00447647,-0.0345164,-0.0346609,-0.0333611,-0.0320613,-0.0342276,-0.0356718,-0.0346609,-0.000895294,0.00230219,-0.00716235,-0.00959244,-0.00447647,-0.0345164,-0.0346609,-0.0333611,-0.0320613,-0.0345164,-0.0346609,-0.0333611,-0.0320613,-0.0342276,-0.0356718,-0.0346609,-0.0340832,-0.0340832,-0.0350941,-0.0378381,-0.0376937,-0.0365383,-0.0374048,0.00230219,-0.00716235,-0.00959244,-0.00447647,-0.0345164,-0.0346609,-0.00716235,-0.00959244,-0.00447647,-0.0345164,-0.0346609,-0.0333611,-0.0320613,-0.0342276,-0.0356718,-0.0365383,-0.0374048,-0.0323501,-0.0329278,-0.0350941,-0.0411598,-0.0349497
-0.000383698,0.00179059,-0.00729025,-0.00882504,-0.00434857,-0.0359606,-0.0356718,-0.0335055,-0.0320613,-0.0346609,-0.0358162,-0.0359606,-0.0346609,-0.0346609,-0.0362495,-0.0381269,-0.0382714,-0.0369716,-0.0391379,-0.0333611,-0.0332167,-0.0355274,-0.0421707,-0.0358162,-0.0381269,-0.0349497,-0.0361051,-0.038849,-0.0348053,-0.0362495,-0.0392823,-0.032639,-0.0391379,-0.0407265,-0.0410153,-0.0385602,-0.0392823,-0.0556018,-0.0392823,-0.0544464,-0.0421707,-0.0457812,-0.0413042,-0.0472254,-0.0413042,-0.00729025,-0.00882504,-0.00434857,-0.0359606,-0.0356718,-0.0335055,-0.0320613,-0.0346609,-0.0358162,-0.0359606,-0.000383698,0.00179059,-0.00729025,-0.00882504,-0.00434857,-0.0359606,-0.0356718,-0.0335055,-0.0320613,-0.0359606,-0.0356718,-0.0335055,-0.0320613,-0.0346609,-0.0358162,-0.0359606,-0.0346609,-0.0346609,-0.0362495,-0.0381269,-0.0382714,-0.0369716,-0.0391379,0.00179059,-0.00729025,-0.00882504,-0.00434857,-0.0359606,-0.0356718,-0.00729025,-0.00882504,-0.00434857,-0.0359606,-0.0356718,-0.0335055,-0.0320613,-0.0346609,-0.0358162,-0.0369716,-0.0391379,-0.0333611,-0.0332167,-0.0355274,-0.0421707,-0.0358162
0,0.00115109,-0.00703445,-0.00831345,-0.00409277,-0.0368272,-0.0359606,-0.0345164,-0.0319169,-0.0352385,-0.0362495,-0.0359606,-0.0352385,-0.0349497,-0.0368272,-0.0381269,-0.0382714,-0.0375493,-0.0394267,-0.0335055,-0.0337943,-0.0359606,-0.0423151,-0.0365383,-0.0384158,-0.0350941,-0.0362495,-0.0394267,-0.0349497,-0.0365383,-0.0394267,-0.0330722,-0.0387046,-0.0402932,-0.0405821,-0.0389935,-0.0400044,-0.0527134,-0.0391379,-0.0519913,-0.0430372,-0.0437593,-0.0418819,-0.0449147,-0.0413042,-0.00703445,-0.00831345,-0.00409277,-0.0368272,-0.0359606,-0.0345164,-0.0319169,-0.0352385,-0.0362495,-0.0359606,0,0.00115109,-0.00703445,-0.00831345,-0.00409277,-0.0368272,-0.0359606,-0.0345164,-0.0319169,-0.0368272,-0.0359606,-0.0345164,-0.0319169,-0.0352385,-0.0362495,-0.0359606,-0.0352385,-0.0349497,-0.0368272,-0.0381269,-0.0382714,-0.0375493,-0.0394267,0.00115109,-0.00703445,-0.00831345,-0.00409277,-0.0368272,-0.0359606,-0.00703445,-0.00831345,-0.00409277,-0.0368272,-0.0359606,-0.0345164,-0.0319169,-0.0352385,-0.0362495,-0.0375493,-0.0394267,-0.0335055,-0.0337943,-0.0359606,-0.0423151,-0.0365383
0,0.00115109,-0.00703445,-0.00818555,-0.00434857,-0.0366827,-0.0355274,-0.0345164,-0.031628,-0.0358162,-0.0363939,-0.0352385,-0.0350941,-0.0349497,-0.0374048,-0.0384158,-0.0369716,-0.037116,-0.0389935,-0.0332167,-0.0335055,-0.0352385,-0.0420263,-0.0362495,-0.0382714,-0.0352385,-0.0361051,-0.038849,-0.0349497,-0.0359606,-0.0392823,-0.0329278,-0.0382714,-0.0397156,-0.0407265,-0.038849,-0.0400044,-0.0496806,-0.0384158,-0.0493917,-0.0428928,-0.0413042,-0.0421707,-0.0421707,-0.0410153,-0.00703445,-0.00818555,-0.00434857,-0.0366827,-0.0355274,-0.0345164,-0.031628,-0.0358162,-0.0363939,-0.0352385,0,0.00115109,-0.00703445,-0.00818555,-0.00434857,-0.0366827,-0.0355274,-0.0345164,-0.031628,-0.0366827,-0.0355274,-0.0345164,-0.031628,-0.0358162,-0.0363939,-0.0352385,-0.0350941,-0.0349497,-0.0374048,-0.0384158,-0.0369716,-0.037116,-0.0389935,0.00115109,-0.00703445,-0.00818555,-0.00434857,-0.0366827,-0.0355274,-0.00703445,-0.00818555,-0.00434857,-0.0366827,-0.0355274,-0.0345164,-0.031628,-0.0358162,-0.0363939,-0.037116,-0.0389935,-0.0332167,-0.0335055,-0.0352385,-0.0420263,-0.0362495
-0.000639496,0.000895294,-0.00780185,-0.00831345,-0.00422067,-0.0359606,-0.0348053,-0.0337943,-0.0309059,-0.0356718,-0.0363939,-0.0355274,-0.0339388,-0.0337943,-0.0368272,-0.0376937,-0.0362495,-0.0361051,-0.0381269,-0.0340832,-0.0332167,-0.0350941,-0.0413042,-0.0358162,-0.0376937,-0.035383,-0.0355274,-0.0378381,-0.0352385,-0.0355274,-0.0392823,-0.0320613,-0.0372604,-0.0391379,-0.0404377,-0.0387046,-0.0381269,-0.0462145,-0.0376937,-0.0454924,-0.042604,-0.0381269,-0.0400044,-0.0391379,-0.0405821,-0.00780185,-0.00831345,-0.00422067,-0.0359606,-0.0348053,-0.0337943,-0.0309059,-0.0356718,-0.0363939,-0.0355274,-0.000639496,0.000895294,-0.00780185,-0.00831345,-0.00422067,-0.0359606,-0.0348053,-0.0337943,-0.0309059,-0.0359606,-0.0348053,-0.0337943,-0.0309059,-0.0356718,-0.0363939,-0.0355274,-0.0339388,-0.0337943,-0.0368272,-0.0376937,-0.0362495,-0.0361051,-0.0381269,0.000895294,-0.00780185,-0.00831345,-0.00422067,-0.0359606,-0.0348053,-0.00780185,-0.00831345,-0.00422067,-0.0359606,-0.0348053,-0.0337943,-0.0309059,-0.0356718,-0.0363939,-0.0361051,-0.0381269,-0.0340832,-0.0332167,-0.0350941,-0.0413042,-0.0358162
-0.000767395,0.00102319,-0.00792975,-0.00831345,-0.00319748,-0.0355274,-0.0337943,-0.0330722,-0.0304727,-0.0348053,-0.0350941,-0.0345164,-0.0332167,-0.0333611,-0.0365383,-0.0363939,-0.0356718,-0.035383,-0.0368272,-0.0332167,-0.0323501,-0.0336499,-0.0400044,-0.0352385,-0.0368272,-0.0340832,-0.0346609,-0.0359606,-0.0342276,-0.0350941,-0.0375493,-0.0310504,-0.0359606,-0.0375493,-0.0389935,-0.0376937,-0.0372604,-0.0418819,-0.0366827,-0.0413042,-0.0410153,-0.034372,-0.0381269,-0.0350941,-0.0387046,-0.00792975,-0.00831345,-0.00319748,-0.0355274,-0.0337943,-0.0330722,-0.0304727,-0.0348053,-0.0350941,-0.0345164,-0.000767395,0.00102319,-0.00792975,-0.00831345,-0.00319748,-0.0355274,-0.0337943,-0.0330722,-0.0304727,-0.0355274,-0.0337943,-0.0330722,-0.0304727,-0.0348053,-0.0350941,-0.0345164,-0.0332167,-0.0333611,-0.0365383,-0.0363939,-0.0356718,-0.035383,-0.0368272,0.00102319,-0.00792975,-0.00831345,-0.00319748,-0.0355274,-0.0337943,-0.00792975,-0.00831345,-0.00319748,-0.0355274,-0.0337943,-0.0330722,-0.0304727,-0.0348053,-0.0350941,-0.035383,-0.0368272,-0.0332167,-0.0323501,-0.0336499,-0.0400044,-0.0352385
-0.000639496,0.000639496,-0.00767395,-0.00767395,-0.00281378,-0.0342276,-0.0324946,-0.0314836,-0.0290285,-0.0337943,-0.0332167,-0.0332167,-0.032639,-0.0324946,-0.0361051,-0.0361051,-0.0345164,-0.0339388,-0.0352385,-0.0320613,-0.0309059,-0.0322057,-0.0395711,-0.0336499,-0.0358162,-0.0319169,-0.0336499,-0.0345164,-0.0327834,-0.0337943,-0.0355274,-0.0268622,-0.0346609,-0.0361051,-0.0374048,-0.0358162,-0.0362495,-0.0375493,-0.0359606,-0.0362495,-0.0391379,-0.0300394,-0.0375493,-0.0310504,-0.0361051,-0.00767395,-0.00767395,-0.00281378,-0.0342276,-0.0324946,-0.0314836,-0.0290285,-0.0337943,-0.0332167,-0.0332167,-0.000639496,0.000639496,-0.00767395,-0.00767395,-0.00281378,-0.0342276,-0.0324946,-0.0314836,-0.0290285,-0.0342276,-0.0324946,-0.0314836,-0.0290285,-0.0337943,-0.0332167,-0.0332167,-0.032639,-0.0324946,-0.0361051,-0.0361051,-0.0345164,-0.0339388,-0.0352385,0.000639496,-0.00767395,-0.00767395,-0.00281378,-0.0342276,-0.0324946,-0.00767395,-0.00767395,-0.00281378,-0.0342276,-0.0324946,-0.0314836,-0.0290285,-0.0337943,-0.0332167,-0.0339388,-0.0352385,-0.0320613,-0.0309059,-0.0322057,-0.0395711,-0.0336499
-0.00153479,0,-0.00703445,-0.00729025,-0.00243008,-0.0324946,-0.0304727,-0.0297506,-0.0272954,-0.0329278,-0.0323501,-0.0320613,-0.0307615,-0.0309059,-0.0342276,-0.0345164,-0.0332167,-0.0322057,-0.0339388,-0.0307615,-0.029895,-0.0304727,-0.0379825,-0.0323501,-0.0349497,-0.0311948,-0.0320613,-0.0327834,-0.0313392,-0.0319169,-0.0330722,-0.0229628,-0.0327834,-0.0342276,-0.0358162,-0.0345164,-0.0332167,-0.0323501,-0.0340832,-0.0314836,-0.0374048,-0.0255624,-0.035383,-0.0262845,-0.0329278,-0.00703445,-0.00729025,-0.00243008,-0.0324946,-0.0304727,-0.0297506,-0.0272954,-0.0329278,-0.0323501,-0.0320613,-0.00153479,0,-0.00703445,-0.00729025,-0.00243008,-0.0324946,-0.0304727,-0.0297506,-0.0272954,-0.0324946,-0.0304727,-0.0297506,-0.0272954,-0.0329278,-0.0323501,-0.0320613,-0.0307615,-0.0309059,-0.0342276,-0.0345164,-0.0332167,-0.0322057,-0.0339388,0,-0.00703445,-0.00729025,-0.00243008,-0.0324946,-0.0304727,-0.00703445,-0.00729025,-0.00243008,-0.0324946,-0.0304727,-0.0297506,-0.0272954,-0.0329278,-0.0323501,-0.0322057,-0.0339388,-0.0307615,-0.029895,-0.0304727,-0.0379825,-0.0323501
